,A,B,C,D,E,F,G,H,I,J
29,55.040586,68.278292,56.965673,45.646336,34.346659,18.233491,36.224329,20.070618,23.421309,51.272999
30,45.24717,49.010116,62.325686,65.727666,29.405942,52.814659,31.31469,20.040077,13.60496,41.853358
31,45.346127,48.76127,37.467727,55.566067,63.786344,18.220196,55.903677,24.922877,18.438579,41.461828
32,70.202737,39.137855,47.436993,50.832672,59.233868,18.237851,51.255346,20.133274,23.574802,31.91738
33,69.854962,43.939611,52.249676,21.284918,34.511419,52.599759,41.28894,25.013911,18.570309,51.384683
34,40.314634,68.03418,42.180155,45.471543,29.411581,52.166492,45.836256,19.953055,13.546639,50.985599
35,49.931752,68.179769,42.067696,35.700848,29.273393,57.181962,45.863208,19.958079,13.52534,46.252537
36,45.27174,53.591312,37.358094,55.519499,44.166206,62.358,26.390986,19.976837,13.524122,51.338861
37,40.441608,58.527759,47.268932,21.199115,39.321858,28.002394,60.767808,54.369229,18.489493,41.503379
38,65.371344,68.798852,37.774654,21.302634,49.521326,38.149319,51.431075,20.174536,23.612342,36.998675
39,35.727802,68.633617,47.45895,36.101503,49.334229,57.60354,36.43442,20.24174,13.786606,46.678781
40,50.097079,68.307459,51.949419,55.361885,29.401797,18.234354,36.094157,29.693562,18.499651,51.161395
41,45.246322,68.371462,57.040415,21.213342,29.470458,42.667674,46.10842,20.093967,28.359995,51.353771
42,45.381839,53.803253,37.48406,21.251305,59.103917,52.668244,26.547619,20.112042,38.242182,56.418945
43,60.198659,39.12457,66.944793,31.148902,44.361581,18.331766,56.011748,20.226605,43.215036,31.947213
44,50.114293,53.515188,61.731901,65.138622,39.35929,18.170764,26.465848,29.890224,18.544179,46.322088
45,60.350064,44.171907,47.581141,21.51617,29.798733,47.891664,56.20232,59.64736,18.782451,27.048058
46,45.566834,53.952392,62.278242,21.473956,54.290991,42.915568,26.668306,30.030939,18.684418,56.496757
47,55.129069,58.529589,66.891023,21.258219,58.922134,42.637801,31.311775,19.999924,23.337984,31.642914
48,50.219403,58.60019,42.372374,21.278332,34.477548,57.425498,46.09732,20.174157,23.533635,56.299561
49,56.647279,40.033468,43.747744,62.027815,25.439905,63.972428,52.572463,41.232379,14.464247,22.819938
50,60.175023,34.147878,37.599649,65.70507,49.261376,57.568549,41.318916,20.046876,13.592837,31.912912
51,56.017226,59.52545,63.043098,36.48184,44.933455,18.367091,36.921504,25.412118,18.742218,57.420779
52,65.270613,68.727173,37.701154,50.945902,44.525293,18.288425,51.347911,20.149576,23.618603,32.057365
53,50.32052,68.671848,42.498156,21.260316,34.483211,57.640605,46.215809,25.001457,18.558977,46.618028
54,47.721254,56.085207,39.748781,33.314279,26.844317,45.068326,63.391451,56.824884,15.764097,48.763385
55,70.600276,59.26786,43.039792,61.200805,34.912235,18.342312,41.818185,20.269794,23.806256,42.235292
56,70.088679,39.166351,42.549956,21.240151,54.278813,47.892982,56.150806,20.162665,23.541333,36.854606
57,55.504548,69.006219,47.624051,60.91212,34.553151,18.29858,36.54646,20.139329,23.544779,46.786343
58,66.077618,39.691255,58.108539,21.430976,65.036716,28.561244,42.040354,35.499745,18.979634,42.436281
59,55.505706,68.858504,37.730031,21.280546,54.382667,38.129786,56.290967,25.146763,18.657062,37.009358
60,50.236761,63.323915,27.664246,21.209618,39.278684,52.407256,46.057745,29.892225,23.481007,56.040495
61,50.186543,43.815652,52.095458,21.198748,34.38017,57.377583,60.763948,20.19754,23.588802,46.4445
62,69.868925,58.647084,37.602652,21.493997,58.932989,47.634616,41.222147,25.161852,18.79625,31.842139
63,35.608285,68.376924,52.145021,21.307784,39.278949,52.502548,55.878549,20.152793,28.364643,36.610782
64,55.005096,48.676234,37.389964,21.169207,53.862954,62.104303,36.203404,19.935027,23.340563,51.177384
65,65.228235,58.916038,42.653152,21.407935,64.002177,47.879646,41.420819,20.243737,23.630753,27.017609
66,45.105707,53.434274,47.021969,21.047883,63.529167,32.729895,50.737008,19.933217,23.337674,51.162814
67,45.20918,63.287277,56.850566,21.223489,34.353398,42.53127,45.918085,24.871414,18.44916,56.012945
68,54.972105,58.405284,37.416512,45.700849,58.803518,18.246233,36.193687,24.881302,18.495026,56.049384
69,65.25872,53.893597,67.163675,45.944176,29.653088,18.306606,36.450964,20.159898,28.486469,46.702776
70,60.094314,39.107706,42.543342,65.341373,59.009146,18.274204,41.388503,20.236906,23.653813,41.735258
71,40.572771,48.83465,61.987192,65.419406,49.194548,18.301976,36.38191,20.215312,23.59634,46.446308
72,50.263464,68.386045,52.178008,55.584057,34.627071,18.348796,55.902214,20.198172,23.55451,31.769315
73,45.451466,68.458612,37.54622,45.810524,59.016052,23.140846,46.146061,25.044323,13.712658,46.480938
74,64.84414,34.015481,37.374333,45.646413,39.245439,47.536015,60.613296,20.081339,13.652745,46.372592
75,65.282024,54.055284,47.610271,41.181408,34.708259,18.307271,51.361281,20.199088,23.627254,56.579968
76,69.980926,63.627573,52.260373,45.798308,29.589012,18.264516,36.386259,29.939476,18.529802,46.508853
77,59.986322,48.81783,66.88329,50.708189,34.543788,18.317124,36.386915,20.149791,23.540016,51.340584
78,65.055701,39.085337,42.462835,65.489713,44.385002,18.280022,51.112099,20.132003,23.526183,41.691478
79,64.831233,68.303898,47.07663,21.21753,34.336426,37.670362,50.829431,19.906177,23.302658,41.328184
80,40.412742,48.829554,67.032793,60.568383,49.197816,18.186188,51.106363,20.017868,23.365266,31.615692
81,40.46033,68.521062,47.271919,21.249034,39.350943,57.480812,46.112924,20.037952,23.43542,46.431027
82,65.254673,44.015591,67.203596,21.338949,54.321135,47.853506,41.30018,20.094011,23.50477,26.881801
83,40.638737,48.965876,62.139846,21.360119,49.323742,62.434246,51.07791,25.039064,18.568908,31.782726
84,65.004474,58.694611,42.499564,21.319957,29.616538,62.34435,46.096411,20.151919,28.45534,36.654372
85,35.630912,53.850747,47.421289,21.374669,39.427205,57.526823,51.066252,20.077648,28.271833,56.222201
86,45.265318,48.708901,37.393608,21.256944,49.081179,62.243684,55.809036,19.940912,23.305733,46.299082
87,65.490869,29.596539,47.855581,21.608802,29.972712,62.781836,46.675872,30.000661,33.468265,46.720422
88,40.564417,53.918071,47.421977,21.369076,64.080544,37.914887,56.050344,25.074182,18.669327,46.547012
89,55.931501,34.743022,62.736988,21.745834,35.062423,38.461217,41.800461,59.888518,18.964802,46.648903
90,40.706244,44.144608,67.376919,21.443318,54.374119,47.828812,41.265596,25.02872,18.628464,51.469948
91,50.421156,44.035949,57.266164,21.414001,49.223195,62.506741,56.024283,24.962891,18.573778,26.79052
92,35.865242,64.00555,67.429551,21.421103,49.487922,43.056701,36.561319,20.200599,28.544492,46.665901
93,40.858249,49.359829,67.474185,21.514007,29.943604,38.218805,46.566963,49.904187,18.777641,51.714417
94,60.422963,68.88124,52.56255,21.363257,29.681576,38.077849,41.425283,20.15744,28.541554,51.62486
95,55.415402,58.910628,37.578279,45.984321,59.348741,18.163646,36.438498,20.040241,23.477868,56.694131
96,40.623583,68.881478,52.460364,55.913164,44.387293,18.291038,36.355883,25.022586,18.599294,51.59602
97,50.431259,63.78273,37.612382,65.666935,54.274416,18.220092,46.278619,25.002635,18.497429,31.853406
98,45.971188,59.290452,62.747408,66.209266,44.781206,18.430366,26.752655,20.279454,28.658747,41.90716
99,40.900711,44.287897,67.270403,21.432586,59.241688,43.048564,51.20945,20.237718,23.724785,41.782865
