,A,B,C,D,E,F,G,H,I,J
43,49.936964,67.719461,32.352771,40.56663,53.641847,18.140085,55.353359,19.973911,28.133512,41.244143
44,45.255851,53.548034,61.856215,65.277587,44.104728,18.27009,50.892877,20.093357,23.490066,26.824803
45,64.011848,52.929135,65.871329,40.341666,34.050534,18.17444,40.617469,20.026988,23.276283,45.592009
46,59.743365,68.120052,51.995507,60.234483,44.130789,18.318957,31.361014,20.156368,23.468319,31.704884
47,69.538012,58.251383,51.816243,45.417571,34.168942,18.221248,55.605948,19.9958,23.319237,31.394756
48,64.914101,58.536883,52.08812,65.277283,34.311842,18.211104,36.182015,24.892688,18.494186,36.581723
49,45.312863,58.540027,66.773071,60.377264,24.651555,47.588194,41.19671,24.995644,28.362494,12.25703
50,45.212173,38.893063,47.090202,55.238837,58.502347,18.231467,45.904822,24.956072,18.573223,55.81975
51,60.06314,63.479317,42.408232,45.788554,34.482536,18.240792,46.116254,24.970441,18.525009,56.217829
52,45.072568,63.050986,66.463524,55.138541,48.7482,18.221204,31.214228,20.059026,23.36439,36.347103
53,50.040728,53.412111,61.672355,40.700354,34.30188,18.190743,50.749618,24.878096,18.47066,55.918121
54,64.562216,48.335581,56.681649,64.933765,29.134101,18.070792,45.675573,19.844271,27.953645,31.302259
55,49.871061,43.616931,61.716631,35.779888,53.553418,18.17707,60.465883,20.062762,23.409369,41.221053
56,60.112476,48.61812,32.458405,21.207676,58.907076,62.254043,46.024762,19.935058,33.064548,26.68391
57,49.933876,58.070193,61.399024,21.393555,34.328377,47.199214,60.207401,20.138786,23.45976,31.545406
58,45.22945,48.642149,56.915036,21.249974,58.823329,62.199822,31.331145,24.902943,18.533489,41.418532
59,64.498328,48.417618,66.394585,21.22983,34.177075,47.254488,50.665833,20.031069,23.322547,31.444634
60,64.858069,53.678395,66.683492,21.324014,29.567369,42.720969,36.306685,20.09394,28.363386,46.445023
61,69.915866,43.987709,37.511724,21.308899,58.983113,42.792742,46.184519,20.11384,23.458965,46.524388
62,59.884265,53.641497,61.806447,21.295621,34.514445,37.832434,41.203038,20.122774,23.5044,56.040592
63,40.280352,63.237295,42.226801,21.219923,53.849023,42.6273,45.974282,20.043606,23.38848,56.022882
64,40.217019,53.312191,61.683412,21.230281,38.98811,42.338028,60.464447,24.770119,18.37684,46.056297
65,69.771113,48.759106,61.954327,21.339791,39.358331,52.525395,46.10395,20.156388,23.582564,26.918534
66,64.610127,58.321683,51.96741,35.834764,44.030672,18.163455,60.467218,20.010863,23.394656,31.689896
67,50.067058,53.384548,61.52876,21.295917,34.288213,37.631235,60.274438,20.100428,23.398773,46.018949
68,45.32217,63.274548,52.022436,21.249097,44.104838,62.128928,31.396965,20.069972,23.459382,46.309495
69,59.661012,38.852777,51.884597,21.303845,63.331475,37.60038,40.901139,20.035295,23.366142,50.9473
70,64.719018,48.678805,66.613606,21.345061,39.269824,32.957641,50.855447,20.207776,23.570946,41.393483
71,69.612914,48.583217,37.213144,21.148356,58.757643,47.431955,50.798972,24.719025,18.38774,31.523443
72,60.12148,68.294524,52.364276,60.502403,34.55152,18.273783,41.375656,20.17577,23.536804,31.922656
73,60.065204,68.314599,61.930065,40.956612,29.672844,18.347007,46.111924,29.938478,18.608054,36.685159
74,64.737961,48.798386,56.973438,21.506866,49.123376,37.853111,31.471449,20.279663,23.643245,55.952634
75,69.854104,43.940764,52.224409,21.384471,24.64259,42.672799,50.973576,25.002156,28.34265,51.307795
76,69.450732,63.125869,46.829723,21.206826,34.116852,52.150939,45.676777,34.353833,23.173486,16.838944
77,45.234878,68.151983,61.812451,21.305044,24.661546,47.500857,50.84113,29.790112,23.421169,36.509618
78,65.37488,44.158839,52.565608,56.048994,24.940677,18.479673,61.161711,39.981342,23.743313,27.103688
79,69.308308,63.077833,47.051564,50.436548,29.575978,18.471267,50.629479,29.829974,18.73847,31.647193
80,60.049149,53.733248,42.494104,60.582907,24.74785,18.366714,41.221698,29.977058,23.461008,56.309592
81,69.447678,43.521645,56.726947,21.159988,48.718344,42.323555,31.136887,20.015768,23.255113,50.951402
82,65.021649,68.445896,42.553009,21.509974,54.105907,47.74615,26.675998,20.308407,28.478514,36.71082
83,69.764315,63.43715,42.238326,21.253961,29.372975,47.592898,41.052802,29.777501,18.43309,46.384843
84,50.433733,58.541882,52.199432,21.38469,34.540054,57.276808,36.318784,20.147535,23.484486,55.904476
85,55.430457,63.677944,42.592127,21.38421,24.71996,62.428261,51.110459,30.027224,23.508298,36.807294
86,40.328092,58.332617,61.723259,21.331818,63.580251,37.599643,40.950495,24.90435,18.514979,41.300987
87,55.420815,63.752819,67.188253,21.413211,34.609989,52.793515,36.344023,20.186634,23.500357,36.702911
88,70.035663,53.772765,57.214778,21.341586,44.427499,57.630722,31.45902,20.169504,33.37596,22.061033
89,70.595327,39.375978,52.790412,21.458045,29.843299,53.157132,36.628781,55.053173,18.700602,37.086085
90,55.466828,58.892369,37.616597,46.014138,29.603042,18.4263,56.105652,35.056026,18.6936,56.444322
91,50.266666,39.091438,61.884904,65.313959,53.907345,18.276177,36.262316,20.184855,23.523925,41.420634
92,60.352852,68.773401,42.454997,36.005582,49.335534,18.312993,26.498177,39.858343,18.563371,51.58051
93,69.9642,53.748298,37.423555,40.82724,44.213175,18.204461,50.951119,20.019119,23.348154,51.302456
94,60.296283,49.129148,42.641173,60.642393,29.589429,18.374796,46.124701,29.922271,18.598564,56.208899
95,70.219805,44.165222,62.326374,46.087314,34.64077,18.359564,46.322951,25.101954,18.605496,46.636563
96,50.433521,58.771473,67.039315,60.649836,49.267003,18.256926,36.47888,20.237647,23.73093,27.099531
97,70.28795,34.290136,37.735711,55.906363,44.520077,18.272536,56.233856,20.15307,33.4726,41.813263
98,49.945434,63.478985,56.967985,65.330189,39.015778,18.143208,31.144318,24.796978,18.396704,41.216253
99,40.843515,54.200098,57.695422,21.494398,59.505845,38.094172,41.442843,20.243098,23.646961,56.6799
