,A,B,C,D,E,F,G,H,I,J
25,41.378073,27.619716,34.276968,45.147152,51.951088,17.468715,44.753095,34.943529,21.124722,48.546226
26,29.246767,31.965078,47.047238,33.0642,48.107512,17.571795,49.194502,35.221003,29.564897,48.833362
27,45.741366,56.769498,38.59214,57.879963,31.376541,21.635032,40.825339,43.504823,13.02848,19.725559
28,41.107505,47.811605,25.767308,32.459264,51.670196,25.303928,44.329732,34.558169,12.554629,48.409932
29,29.171009,31.757236,46.778092,20.508967,39.5563,50.455021,32.388056,26.749032,41.744056,48.56309
30,29.21107,40.071471,50.988101,32.882941,52.012257,17.519903,40.738267,35.070289,21.179996,48.525086
31,41.742079,48.596047,26.308146,20.619378,48.146617,25.897914,49.260742,27.015882,33.758955,48.847143
32,41.50765,35.966747,54.987363,45.269958,39.629204,21.614003,44.85378,22.75981,12.960242,48.418954
33,36.935511,47.877888,25.689482,36.517795,18.598054,45.944474,36.151273,22.264935,45.560652,48.166148
34,57.664967,48.095595,34.206111,28.560614,18.794794,37.948376,44.532585,18.301102,29.230192,48.086701
35,50.000486,40.31372,51.103385,53.665,27.175491,29.81595,36.575929,18.539419,12.909464,48.441145
36,28.970872,43.975508,50.616751,28.589905,18.914554,41.950202,28.152838,30.713385,45.572513,48.156947
37,28.887074,31.589682,38.355689,32.732029,18.884687,46.219381,48.837593,39.050984,33.401338,48.432551
38,45.489601,48.08154,30.184772,32.80002,18.886304,33.852207,44.590508,18.426708,45.640184,48.217571
39,28.705284,35.528089,46.519569,36.67941,18.617167,25.305902,48.825301,34.822005,41.636927,48.434329
40,45.250151,35.557189,38.159744,28.390935,18.763025,21.285563,40.216625,46.924693,41.277642,47.973298
41,32.979692,40.049261,42.710588,24.380162,18.741997,50.648352,40.806824,43.47121,25.27181,48.759152
42,49.460842,35.649434,38.25249,53.262273,18.873085,21.391954,36.334918,42.995456,20.927884,48.280556
43,49.786093,40.042056,26.012453,28.687068,18.897664,46.443666,36.664135,47.543091,25.354439,48.685429
44,28.8661,43.766902,54.618764,28.451357,18.828789,29.513536,40.298006,42.914361,29.078719,48.180808
45,29.073715,39.940833,34.314514,49.370135,18.917398,50.482195,40.71545,22.625426,33.494224,48.580579
46,32.918059,35.543093,38.173382,53.24734,18.767225,46.087819,19.813792,34.747812,37.376722,48.306749
47,28.86819,39.815801,50.743053,32.597285,18.750111,37.867578,48.817038,22.407576,37.501767,48.479709
48,29.160291,56.438738,46.709974,41.066373,19.012607,25.716755,28.263039,43.251267,29.385947,48.475127
49,28.833347,43.819931,46.417328,32.558792,18.7612,25.380343,48.575047,42.958082,29.087705,48.156146
50,53.673948,27.446296,38.292002,32.655816,18.880542,42.008145,36.336708,22.432566,45.646274,48.227136
51,28.762265,56.21357,46.438019,36.657995,18.702609,37.754588,23.85153,43.008553,24.958857,48.195178
52,36.806091,43.57404,29.779846,48.804676,18.487611,21.046952,31.861316,46.804111,37.091911,47.859721
53,57.448447,27.111543,42.108307,32.244582,18.451125,25.102639,31.835778,38.614744,41.242182,47.918213
54,45.314538,56.276635,25.787865,28.380777,18.54384,33.611007,44.48567,38.844145,24.951664,48.256536
55,57.619558,52.119444,29.984629,36.704928,18.654643,37.818974,19.699516,26.447761,37.342488,48.037123
56,57.767582,35.635833,25.902223,36.722342,18.654693,37.779639,23.872807,43.021748,37.33977,48.217521
57,28.844206,31.516025,42.470915,53.265557,18.793881,42.015839,32.143097,26.499508,41.527293,48.226901
58,40.910745,43.56885,50.408052,20.02444,30.831726,41.666546,19.575037,22.156132,45.44786,48.081476
59,28.921779,35.75579,30.080144,20.409194,51.769801,42.049165,32.314309,34.898825,41.604723,48.335103
60,54.090929,44.336501,26.24657,45.427476,19.010687,29.922829,49.118028,22.73481,29.535026,48.695687
61,28.655714,35.398524,38.060756,20.026043,43.130656,45.762008,48.409522,22.221335,33.081967,48.03555
62,29.005023,31.659723,34.288552,20.350735,51.934154,37.957653,44.716094,39.107269,29.302733,48.529964
63,46.148244,27.740019,30.416887,20.490216,44.163732,34.291556,28.512623,43.818296,46.409755,49.051942
64,29.074625,44.037894,30.197737,20.482898,43.554498,33.826629,28.21282,43.079155,45.676661,48.296936
65,29.041786,56.234639,46.577298,20.497963,47.579651,29.690055,36.367711,22.614845,29.263435,48.242288
66,29.050644,31.714599,21.975163,49.239401,39.442321,33.828909,40.560007,47.355465,25.220308,48.52929
67,29.106315,35.790691,46.641521,20.496297,35.211433,25.574346,48.714884,34.744705,41.597652,48.291618
68,28.973696,31.598316,42.482999,36.778316,51.74082,46.135119,28.122562,38.984175,12.832685,48.234719
69,33.030176,43.812487,26.050472,44.883596,51.567496,29.490187,44.444896,30.550766,49.643232,11.331204
70,29.297056,31.907798,34.525407,20.63504,51.928507,38.186143,32.550862,39.294676,41.895145,48.526293
71,53.629008,27.569121,54.788812,20.440691,43.523915,33.793819,28.182245,22.598129,33.365231,48.353468
72,37.266314,56.391049,30.248956,20.427907,47.69719,42.072277,19.996812,34.938276,29.277615,48.347505
73,49.610692,27.429125,42.527656,32.690346,27.068679,33.816497,48.843992,43.151265,12.750916,48.420188
74,45.780985,40.211912,26.293108,20.637365,52.13843,25.856937,40.807516,26.926193,41.922881,48.610433
75,37.286697,31.69239,42.588596,20.456888,22.999287,42.174402,32.309455,47.421725,41.812507,48.583752
76,49.735051,40.091775,26.238511,20.505657,27.307442,46.257218,36.677147,26.913283,45.81964,48.366882
77,33.086152,52.309368,38.427149,20.446546,31.153879,50.365396,36.438579,39.048916,16.893324,48.39993
78,33.429945,44.220872,26.332523,53.460819,43.77326,17.573796,28.447622,43.295458,29.533807,48.472576
79,28.975869,43.98634,50.773002,45.091252,35.281578,17.348754,28.145219,22.550414,45.860613,48.474955
80,57.518088,35.624119,25.818768,28.478764,43.247893,33.562938,36.107263,42.837897,12.538583,47.884898
81,41.367594,27.593542,42.579667,20.481274,31.283091,25.652335,44.774748,39.170965,49.905126,44.284681
82,29.224526,52.29597,46.693774,20.573788,39.504265,34.007637,28.378168,22.746423,45.689505,48.272541
83,29.137034,31.777604,34.425434,20.549056,51.907204,42.190058,36.560771,30.999352,41.77483,48.478623
84,57.841472,48.192354,42.573421,36.910088,23.028696,25.61067,44.677517,26.704663,12.802246,48.272098
85,28.942106,52.309401,46.696599,20.404034,56.021659,37.871564,28.112639,22.469104,29.191555,44.29761
86,28.85282,31.445208,38.230253,20.353665,43.453418,50.154221,36.318034,26.486697,41.502309,48.272631
87,49.504156,52.162521,38.313914,40.958953,51.855888,17.288494,19.786125,26.551066,20.859789,48.416288
88,28.986832,39.918257,55.024722,20.488876,31.265724,25.625704,40.626403,43.272278,33.434974,48.691605
89,53.92772,39.93733,46.757444,53.636398,27.119402,17.270714,36.494112,18.399586,25.14065,48.707466
90,33.040839,47.952285,38.258501,24.403157,39.214846,17.269089,44.399779,26.498475,45.444948,48.102026
91,29.150338,56.679799,34.446162,28.784681,35.578954,17.45948,40.830161,35.157473,41.877452,48.689124
92,29.11468,35.843857,38.556226,20.478256,56.384205,42.325912,36.618832,22.602844,41.966638,44.645842
93,37.007381,48.019994,38.172979,20.16344,39.300521,21.203269,23.78077,47.237635,41.504146,48.315984
94,49.593378,39.844384,25.909675,20.282289,39.365127,50.294329,44.589569,26.565327,20.876471,48.391777
95,28.914327,31.567657,34.256791,20.246898,43.778401,46.435484,32.369231,35.036878,45.940234,48.579329
96,53.97414,56.579047,25.978866,20.273083,31.191376,38.035135,23.989647,39.147237,29.252736,48.589745
97,42.032043,27.909738,34.80805,41.69469,48.371337,17.587061,24.445253,39.718676,46.346495,49.048717
98,46.273268,28.061511,39.15451,29.240433,56.989306,47.079421,28.813743,48.161285,38.253471,11.644268
99,37.969718,57.244298,47.519453,25.177895,48.613318,38.710339,32.975128,52.187249,21.546727,11.696882
