,A,B,C,D,E,F,G,H,I,J
22,61.084498,54.568299,63.202724,21.325315,34.828801,43.37967,62.163162,25.198538,18.653294,32.258479
23,45.823632,69.365394,52.78956,46.276824,34.776888,18.24585,51.702765,25.225874,18.74633,52.241791
24,61.418129,44.588809,63.370273,51.941655,35.04468,18.451914,42.134855,20.452578,23.912737,57.786972
25,45.864175,59.390765,62.90283,51.387939,29.91336,18.418372,61.86806,20.356802,28.859902,37.297077
26,65.959508,69.460907,52.95677,41.414484,44.935826,18.3569,51.91859,20.348799,23.833708,27.353303
27,61.090289,39.477286,42.997292,51.597831,60.079523,43.528381,26.88848,20.343388,13.774786,57.581711
28,50.995992,39.339982,63.241024,66.936771,29.70981,48.486522,52.051719,20.16248,13.632187,32.169047
29,45.820347,49.312801,32.796253,51.33433,34.824801,53.381458,61.855973,20.306894,13.738517,52.301182
30,71.608614,44.512525,32.909191,36.438856,60.506936,23.332185,42.171442,45.754828,13.805125,47.827801
31,51.304795,54.806029,63.346905,31.677378,35.269325,53.766573,62.28189,20.454005,13.888821,32.701679
32,71.990935,65.416802,38.422326,57.333868,30.30777,44.083425,47.39053,20.432692,13.852725,32.646375
33,56.300896,44.52118,58.387143,61.979927,29.93645,18.354261,42.158569,20.339262,28.879314,57.990348
34,71.561599,59.942323,53.208564,36.572351,45.120922,58.985205,37.092842,20.458494,13.870114,22.420814
35,60.869568,39.287909,42.810178,31.271924,44.874064,63.459628,46.873279,20.221869,13.698888,52.429898
36,60.886901,54.39129,47.823563,36.346928,29.816028,63.467429,56.93492,20.317213,13.723832,32.269178
37,65.764926,39.330928,52.876982,31.348224,54.819392,43.393813,61.776934,20.29269,13.760782,32.317707
38,55.776852,39.319424,57.796526,41.268197,29.744861,63.209293,41.72647,20.210724,13.737949,52.166605
39,35.934917,64.652186,58.106489,51.566882,45.044765,33.487554,36.999974,20.228563,13.687482,57.617205
40,50.7286,34.255575,42.769104,61.271619,34.801845,63.335523,46.75887,20.254485,13.76031,47.260301
41,51.372583,60.402583,64.039249,41.642359,29.883534,64.582494,47.602531,20.395497,13.814919,27.538423
42,50.831386,69.237298,37.807882,56.238761,24.763154,58.204193,46.689847,25.182496,13.731602,32.197631
43,46.057368,64.674709,58.142473,51.591463,29.950958,18.382276,41.99776,20.374036,28.905122,57.575806
44,60.811588,49.397812,62.83224,51.387102,39.873888,18.38845,61.754965,25.338742,18.839934,27.384359
45,45.645576,69.14822,57.653842,21.165435,34.699604,48.135884,41.66196,20.11884,23.601229,52.081878
46,70.943444,39.237242,42.754714,56.540543,24.66382,43.189217,46.763901,25.130066,13.648837,52.445186
47,60.947749,44.443001,52.951164,46.45551,29.879208,63.480908,31.851153,20.313814,13.775089,52.330047
48,45.79214,49.326447,62.853735,21.253028,29.723813,53.224985,61.677411,20.135143,28.670832,42.14449
49,65.847293,44.190507,47.755045,21.201364,34.631956,63.288278,51.777331,25.144287,18.593986,42.22675
50,66.178907,54.73941,43.084667,21.384316,24.926442,53.681753,42.113217,25.327847,28.872694,57.464008
51,50.983363,69.931248,58.262154,31.395928,60.267754,38.488805,31.965162,20.36797,13.812596,42.509935
52,56.221347,39.668291,58.225851,41.624105,30.045371,63.706201,42.10047,20.437524,13.846392,52.555304
53,36.450316,40.028243,63.734554,67.276567,45.556179,39.049663,47.633453,20.429466,13.821258,48.141882
54,51.462925,65.056307,53.418756,41.932477,55.566746,28.747247,32.347301,20.551604,13.829276,57.923424
55,65.857977,54.480816,67.831005,41.467248,25.30344,43.378292,32.057705,25.617651,14.215587,47.315381
56,70.087202,63.752602,52.399122,21.323469,29.6569,43.016595,36.513638,30.006266,18.65997,46.694131
57,65.534282,69.011477,42.736749,46.214545,34.838117,18.469889,51.648666,20.435565,23.920644,42.149825
58,40.441293,48.763597,42.380572,55.549077,58.890987,18.386012,60.751287,24.947405,18.613318,41.531546
59,55.413166,68.356036,37.548109,60.442165,54.151081,18.325684,41.505226,25.033111,18.598142,31.842922
60,41.067695,54.554422,43.060064,21.566873,54.898663,43.51908,61.603116,20.42771,23.88794,52.125124
61,69.871797,63.538218,57.18173,21.32999,34.684154,47.848468,36.569837,20.308325,23.822062,36.972688
62,55.369175,39.04821,47.429867,21.236309,39.470024,62.729189,51.232795,20.000473,23.47835,51.605284
63,65.839309,49.18836,57.761404,66.336733,34.779561,18.351519,36.727886,20.234099,23.713851,42.000557
64,40.405044,43.82729,32.540252,50.690672,44.228515,52.561122,60.76606,20.018787,13.60733,51.39339
65,69.860031,44.091377,57.178883,50.818489,34.588039,18.38889,55.914714,25.070085,18.645886,36.749971
66,44.888158,63.027977,32.361727,45.291249,34.150927,47.275234,50.627033,19.934817,13.556902,55.864594
67,70.092646,63.727007,42.516728,50.824316,29.672612,52.776863,31.557848,20.156633,13.727079,36.790309
68,40.348559,63.268233,42.204864,55.367697,48.993938,62.270068,26.546037,20.11477,13.690831,36.479784
69,40.698973,54.124851,42.625119,21.234352,64.177311,43.048611,51.393529,20.234895,23.690209,51.753698
70,69.986643,58.750364,52.36191,21.461232,59.058333,42.904456,31.534067,25.132416,18.680314,31.86646
71,69.95938,63.616174,57.221131,36.000093,29.572777,42.867182,46.1976,20.129297,13.655633,31.785618
72,50.250389,39.038119,61.904014,21.354172,49.069565,62.344805,36.312332,20.131956,23.526666,46.352832
73,69.846508,38.652256,41.955599,50.139637,43.777506,18.181021,55.650574,19.944496,23.187353,45.906463
74,56.800086,29.655158,43.426012,67.62266,55.787747,18.455829,42.358465,25.489289,54.855777,27.569856
75,56.625517,65.299864,43.418191,21.567931,35.263746,54.195423,62.761657,25.578715,18.972697,37.881567
76,66.103649,48.966509,32.856017,21.285715,34.713682,63.730424,46.658721,35.063673,18.862203,47.150283
77,61.431494,34.432901,53.260607,21.292421,45.107243,58.940582,62.561247,30.441607,18.726429,32.420301
78,56.266159,65.077596,43.021998,46.56113,34.931572,18.427085,62.446038,25.288936,18.853773,47.751695
79,61.557917,55.019825,43.302903,62.100624,45.414834,18.458081,62.565005,20.529236,24.094455,27.667079
80,51.056585,69.636109,63.027101,21.260343,29.842247,38.391498,51.957013,20.237889,28.800351,42.422102
81,60.853905,44.542847,62.824128,36.532018,64.827266,18.492727,41.917182,25.439358,18.883007,42.263514
82,57.880174,61.225019,69.476615,23.366256,42.037738,35.744103,58.502212,22.90699,26.286558,39.285784
83,65.076997,38.710524,42.051062,20.97632,54.117926,47.558701,40.976029,24.688102,18.265202,56.487669
84,55.744849,59.310067,47.679482,61.164154,29.677012,18.285681,36.70924,20.144969,28.722171,57.077266
85,55.256409,68.419793,42.543236,60.43099,29.638097,18.156751,41.189252,20.002432,28.473268,46.431865
86,69.74992,48.947041,42.556967,36.039693,58.845871,47.706617,50.962902,20.133943,13.674217,21.972192
87,45.61441,34.352712,52.451141,46.02998,34.58342,62.904079,51.386837,20.195205,13.700212,51.736812
88,55.301453,48.906933,57.276186,21.372188,39.367218,62.529134,31.519008,25.053126,18.510966,51.425157
89,70.650441,59.161028,52.577972,21.372428,29.635111,43.150991,56.491661,20.129288,28.413937,31.884342
90,50.551244,64.043757,57.505958,21.446997,39.451298,62.823578,26.623211,29.978156,18.566723,41.832897
91,40.700024,69.059717,42.750707,21.475802,29.603706,58.118132,51.627279,45.069987,18.568372,36.978743
92,65.368574,49.133217,37.712763,21.38987,64.063183,38.0911,46.401217,20.20866,23.628641,46.800668
93,35.713266,43.896536,52.207451,21.474963,53.906584,62.241097,41.166759,20.164783,28.238946,51.098986
94,70.195393,58.859709,32.747841,40.906593,34.460467,42.78142,56.104372,20.143902,13.66618,41.624048
95,70.147334,34.079754,42.408126,55.656913,49.127972,32.877518,41.170127,19.972883,13.551823,51.368722
96,70.28179,44.386586,33.097567,21.515482,59.412715,43.244837,31.923923,45.105502,18.952338,46.95649
97,65.337575,44.13779,37.727153,46.044592,49.478192,28.217785,61.101783,20.222749,13.632899,46.684505
98,65.233113,58.880916,52.417831,21.525183,44.530428,62.538702,36.624678,30.201392,18.703095,22.150013
99,70.438414,59.082898,47.593994,21.297199,59.396703,32.898958,46.418105,24.960525,18.475115,31.819404
