,A,B,C,D,E,F,G,H,I,J
39,9.842493,17.650663,14.443723,12.580793,10.728196,8.873012,18.139457,16.27246,18.535745,12.556429
40,9.864971,14.742345,18.414356,15.24854,16.123106,8.916446,19.257486,9.280804,16.923808,9.708207
41,9.892539,17.527624,14.330503,11.190593,14.744788,11.581643,17.844446,16.054612,18.26469,7.002639
42,9.941316,18.911556,12.928287,15.240383,9.395454,12.913574,19.302949,9.288215,16.958278,13.722456
43,9.987171,16.26404,18.528813,12.567259,13.430396,15.718118,17.935332,9.296872,18.355924,7.027844
44,9.914585,16.088964,12.996809,11.223075,16.039704,16.878195,17.770041,7.9806,18.231247,11.025525
45,9.973036,17.71845,13.084901,14.012236,10.791958,8.97108,18.177924,16.302718,18.602883,12.552302
46,9.901646,12.103901,18.480314,9.855955,16.143278,14.321242,19.343221,12.005958,16.986869,9.672731
47,9.888382,14.828127,18.555319,15.26118,9.37692,15.748518,18.05276,10.666316,18.531055,8.398831
48,9.861991,19.036005,11.664047,16.721671,14.850345,11.643636,18.075604,7.976518,18.556382,11.174015
49,9.909005,14.834865,18.442032,9.863743,10.743277,11.599945,17.858676,13.317689,18.296131,13.739128
50,9.884972,13.424689,17.088262,15.226083,13.406006,10.266729,17.939419,16.11078,18.431215,7.044337
51,9.931109,17.52527,10.337697,15.23449,13.364383,11.585301,17.950716,9.290198,18.356229,15.128283
52,9.956485,10.802199,14.325731,16.579226,17.42851,11.513375,17.843356,13.295281,18.295006,8.314055
53,9.876049,10.728476,14.268781,16.54016,17.408529,11.491654,17.783326,9.165839,18.236902,12.36973
54,9.844851,16.112127,10.283637,17.958599,16.085568,10.17798,19.244192,10.561301,16.958155,11.034651
55,9.917965,16.188688,14.377514,18.026084,16.177745,10.284809,18.001825,10.700605,18.419044,7.054491
56,9.912448,17.701594,15.805089,11.176997,9.398786,12.983055,19.49873,10.680756,17.154628,15.31617
57,9.834395,12.043,14.233879,15.197262,11.988076,15.647783,17.904779,16.108329,18.343701,7.012758
58,9.857739,14.737288,12.955032,9.811852,14.684134,10.200111,17.864293,16.010358,18.317199,13.703446
59,9.809261,14.626137,15.515003,16.409754,10.592846,16.872509,17.756756,10.544233,18.214003,6.957259
60,9.861914,17.482684,10.251756,11.091991,17.413022,11.515118,19.174329,11.971181,16.898432,12.368844
61,9.973463,10.829057,17.091453,15.23942,17.508373,10.24924,17.865673,10.625394,18.267022,11.003622
62,9.992479,14.811745,15.647128,16.54052,9.407483,16.958885,17.861441,10.654012,18.334362,8.405082
63,9.925754,12.157979,15.777175,13.979493,9.426419,11.634925,18.029534,16.178888,18.469425,13.877893
64,9.93306,13.474154,15.715411,13.920846,16.136773,10.252447,17.941603,16.086621,18.381804,7.07056
65,9.9211,14.77081,18.502813,9.852799,14.784558,15.734343,19.429096,10.623032,17.102539,8.370324
66,9.850441,13.365344,14.249233,11.16741,17.410203,14.21183,17.815633,7.968558,18.25472,13.742638
67,9.893726,16.099932,12.935156,9.824622,17.365544,15.539496,19.08477,11.902668,16.770345,8.287328
68,9.865191,17.438268,12.907783,13.808548,17.424895,14.248535,17.850335,7.947521,18.241434,8.321381
69,9.946046,10.839672,13.036435,11.208101,14.759903,12.914089,19.224661,16.058249,16.893381,13.760318
70,9.991545,16.19782,10.385653,13.933748,12.122955,15.709284,17.949401,16.112927,18.361205,8.357689
71,9.823216,10.671724,14.229708,11.094373,17.478116,15.656744,19.33245,10.593012,17.032065,12.437916
72,9.929888,14.901508,17.210406,9.89175,17.62717,14.436759,18.066966,9.414645,18.543979,9.80542
73,9.861567,10.746436,12.941128,13.833972,10.651964,17.085832,19.392649,13.366602,17.099861,13.833734
74,9.897546,17.655233,15.815179,18.099175,12.06859,13.017618,18.02584,9.329346,18.47279,7.026724
75,9.907637,14.791566,10.37867,18.017384,10.725634,11.627137,17.972423,13.361958,18.393512,13.788741
76,9.969391,10.805348,11.666519,15.24807,16.186902,17.099873,17.992232,10.709209,18.435376,11.100533
77,10.006354,18.952663,10.404133,13.986563,16.192393,11.676719,19.363817,9.373984,16.990307,12.467968
78,9.935445,12.118222,15.756382,12.5545,16.170948,12.963942,17.912237,7.967125,15.650784,17.898662
79,9.941906,16.102298,13.006199,16.526363,10.74666,16.983677,19.2502,7.997535,16.917054,11.027791
80,9.961523,17.673088,11.773416,18.09989,9.445822,14.398129,18.022305,10.717947,18.464364,11.124275
81,9.934734,17.525151,14.339457,12.544259,10.698767,8.908254,17.866165,16.066018,18.27623,12.370509
82,9.872552,12.060143,14.330353,12.525602,14.774671,15.704591,19.348226,16.162989,17.020925,7.034961
83,9.741096,14.692716,18.451369,12.437427,10.587927,14.260943,17.962489,7.925938,18.452155,13.890206
84,9.923768,12.09611,18.490882,15.266895,9.336262,12.930592,17.983771,14.747875,18.494051,9.686046
85,9.858209,14.661997,11.562402,17.853269,9.276994,11.447193,17.812965,13.164859,18.262318,13.667981
86,9.868545,10.764686,11.615303,15.229917,18.829484,11.585673,19.246657,14.740084,15.583701,11.079893
87,9.960214,19.016975,11.714336,13.974419,14.798187,15.731397,17.977401,10.671158,18.409393,7.046119
88,9.949756,12.185761,14.383835,16.611761,14.766777,8.970651,17.857181,10.679214,18.266484,15.108522
89,9.913808,17.508567,11.600936,12.491325,17.428192,8.926007,17.822715,13.333719,18.224224,10.984348
90,9.792629,10.665079,17.058849,13.855903,10.669655,11.598596,17.9749,13.448365,18.420827,15.272285
91,9.997023,17.706391,14.471716,15.391492,12.207238,17.175192,18.048333,9.345905,18.472287,7.067796
92,9.958438,16.242765,11.706704,16.669208,9.412789,11.697449,17.955223,16.162484,18.395567,11.143681
93,9.936475,18.804216,15.669875,11.167819,16.036386,11.593138,17.789782,12.040314,18.18359,7.096884
94,9.934044,18.923451,13.036046,11.230633,13.44154,14.307362,19.275663,14.700579,16.938255,7.015963
95,9.931779,12.080153,10.299435,13.846393,12.041743,15.677428,17.873875,16.03642,18.347108,12.434019
96,9.958082,18.942843,17.088031,15.239112,13.353211,10.250654,19.301848,10.615885,17.022023,7.016059
97,9.883108,10.746273,18.344338,13.802942,11.959857,15.60884,19.200754,9.23182,16.898045,12.372265
98,9.879154,17.528181,12.889424,13.810945,17.525996,14.277762,19.294852,9.221564,17.007703,6.977368
99,9.945134,17.729958,10.385225,18.186,10.812049,13.05285,18.066976,10.727732,18.525192,12.552034
