,A,B,C,D,E,F,G,H,I,J
23,9.813326,15.914321,12.814314,11.011355,17.130073,18.041129,18.923874,11.840071,7.427507,13.572425
24,9.972443,10.794176,14.255142,19.165228,14.616563,11.507321,19.106996,9.206416,14.068255,14.975561
25,9.883841,18.791429,11.617281,12.515927,13.342793,14.227892,19.154291,7.898318,16.840177,13.652776
26,9.908614,14.686693,16.952432,9.857995,10.710427,14.161467,19.171926,15.94998,10.122614,16.418143
27,9.933635,17.447199,18.310121,19.215425,12.024973,8.901887,19.17202,9.232513,12.804811,11.005796
28,9.85328,19.967672,11.514848,13.655487,17.233509,8.801846,18.963605,13.109941,9.989003,13.563174
29,9.86295,20.152507,11.577816,13.783183,16.015001,16.960866,19.218285,7.956944,12.836791,9.610921
30,10.032665,13.509159,10.392658,13.929577,16.153067,14.354381,19.278118,9.342022,16.939242,15.091257
31,10.110783,12.288273,13.127709,18.124203,14.902376,15.778263,19.407623,17.532474,11.592688,7.101552
32,9.952617,10.777345,19.601535,15.08973,10.615982,16.810447,19.043161,10.525818,11.396738,13.580096
33,9.870105,15.958785,12.883654,16.325238,17.21275,18.109226,18.945432,7.914437,8.77212,10.904148
34,9.960635,17.533165,10.317757,12.529503,18.801821,14.229761,19.170804,16.004223,8.792411,10.996616
35,9.987305,17.467213,19.720748,11.185419,14.67719,12.856063,19.175239,10.565932,7.485287,15.012201
36,9.989397,18.81802,15.641299,11.189126,9.392752,15.513143,19.076881,11.851679,16.736893,9.535389
37,9.843067,16.000174,16.858606,11.040047,17.280904,8.792225,19.068885,11.811463,9.990786,16.323698
38,9.973992,18.997808,17.137838,11.242558,14.848166,18.458939,19.285901,12.020188,10.170148,7.082756
39,9.94033,16.207002,17.101371,12.540552,17.483227,18.392385,19.282438,12.018017,7.480512,8.329301
40,10.021754,12.173108,17.150269,13.965562,12.127129,17.046529,19.249677,17.418896,12.924444,7.077273
41,9.99837,12.128596,14.243453,19.144949,9.395846,15.488378,19.013841,10.520785,15.407722,12.216343
42,9.969328,17.617899,19.852797,9.871155,12.110242,17.068773,19.3193,13.395384,11.492304,8.316899
43,9.933418,12.085292,15.607076,9.809335,18.688054,12.774804,19.13255,10.539658,15.489225,13.64715
44,10.008995,18.936547,17.076872,9.923043,10.72699,11.595844,19.287776,11.982628,12.844916,16.476532
45,9.871107,19.886592,11.539189,13.66896,17.210707,8.859918,18.853075,13.130614,9.995775,13.492425
46,9.871541,12.010889,10.249828,19.191664,16.023522,11.51405,19.203946,13.307157,11.493995,15.088251
47,9.810322,16.042946,12.886785,16.416435,18.653623,8.852151,19.14293,15.98373,8.76459,11.023651
48,9.917026,14.731588,11.614196,15.171626,16.061109,18.354164,19.271868,7.967364,15.570306,9.665724
49,9.958246,20.357132,11.653467,12.59369,14.904242,13.051496,19.412772,8.049272,15.789311,13.913319
50,9.886115,14.671589,12.910857,16.442645,9.325465,10.140916,19.069351,13.190116,16.730735,14.922242
51,9.861108,14.735523,12.969771,19.209419,9.295304,10.148237,19.139748,14.604245,12.792024,15.055608
52,10.026649,18.939666,17.107647,11.211401,12.063775,12.964569,19.292478,8.026634,16.979766,12.407729
53,9.960288,18.915155,10.392609,15.285208,18.856662,12.985067,19.277824,14.728734,10.166385,8.3441
54,9.882779,17.477467,18.416187,15.216433,12.007569,8.895208,19.298716,9.266047,11.523294,16.515345
55,9.96179,14.755076,10.335436,15.174773,18.737878,16.925849,19.145191,14.607838,8.775906,9.602114
56,9.902852,16.101329,19.633723,12.470735,16.032303,8.904053,19.121844,9.275839,11.499715,15.019839
57,9.804674,10.642414,14.099491,11.041704,18.544849,15.442569,18.929524,13.146387,10.024063,14.930558
58,9.938781,10.797583,19.733916,15.141501,17.436032,11.550738,19.206801,9.246775,14.179822,10.970489
59,9.931567,17.321535,10.282303,12.399342,18.542679,16.731647,18.905328,13.100353,11.29149,8.203574
60,9.973272,16.112897,12.962613,13.887941,10.720026,16.936532,19.189641,14.60658,7.468723,16.393772
61,9.912841,13.398434,19.687157,15.162499,13.307169,8.864385,19.135192,9.230007,15.529978,13.702565
62,9.934387,16.097121,11.656313,13.846169,9.385333,16.942423,19.232931,10.609556,16.915334,13.715847
63,9.956005,14.786887,11.633736,12.553877,18.712596,14.276403,19.120491,14.634647,7.507741,14.995072
64,10.024394,10.833738,12.930917,11.173575,18.697396,14.162586,19.087756,11.84296,14.065673,14.932456
65,9.945935,14.781407,10.332297,12.501749,18.737622,10.232147,19.150834,13.301773,15.545843,13.718991
66,10.008264,14.732029,19.659795,11.190575,17.386921,8.969263,19.168949,10.603932,12.752974,13.660269
67,9.969248,14.81801,13.006841,9.881529,10.727237,15.648055,19.258404,17.421009,12.851988,15.095808
68,9.85775,15.81327,19.341381,17.572676,10.613589,15.340132,18.846022,7.888503,9.990753,10.822724
69,9.848801,10.661399,19.615211,12.395473,10.571756,16.863678,19.135467,13.203003,14.111583,10.91165
70,9.976427,17.471154,15.650242,13.847808,12.009534,8.893095,19.211871,16.00305,16.870772,8.280977
71,9.978978,14.754699,19.716787,16.536672,10.716261,16.914168,19.179483,13.228768,7.487893,9.643269
72,9.88859,15.948889,10.253864,13.725047,11.970759,16.787612,18.977006,9.235845,14.050136,16.273664
73,9.983375,12.057217,16.901578,19.10843,11.9537,14.117887,19.017672,11.818378,7.419157,14.862416
74,10.046021,17.51886,10.385618,13.854268,18.719422,14.268037,19.139552,9.307343,15.539719,9.708498
75,9.929633,17.506632,18.423529,13.898232,18.788826,14.278953,19.203336,9.308536,10.138496,7.062909
76,10.036761,13.475496,17.088594,19.329944,10.732512,12.932472,19.217826,7.971977,12.787848,15.067422
77,9.916465,13.260054,10.244164,17.524058,14.421286,12.668866,18.818117,14.292001,16.492115,8.157374
78,9.928858,17.507107,18.39868,13.81465,10.657379,8.866911,19.248017,10.59101,12.83072,16.460404
79,9.963492,17.459733,19.725704,17.892982,14.701456,8.937114,19.188202,9.309228,10.163478,10.98864
80,9.926676,12.190651,19.802473,17.994869,13.418683,8.913739,19.248912,14.687726,10.16764,12.367832
81,9.959353,19.987967,12.864663,13.715682,17.2177,8.876647,18.85677,13.124822,8.698103,13.515859
82,9.812872,17.30872,15.498196,12.339067,13.214982,16.789332,19.085741,7.887433,16.758288,8.181147
83,9.933291,18.86346,14.300816,12.512393,10.654752,15.619617,19.235845,13.335661,16.979208,7.070699
84,9.93857,17.43147,15.619577,17.825882,10.661284,18.245369,19.1407,7.983956,11.471937,9.638898
85,10.033475,16.118333,11.69831,13.86686,18.698826,11.651144,19.000871,15.912386,14.080517,7.0167
86,9.881492,10.73266,14.103144,16.302028,18.480644,10.117654,18.861454,15.70871,9.98486,12.16247
87,9.969731,12.164729,15.738202,16.633778,18.903219,12.979731,19.342826,16.118852,7.515999,9.707067
88,9.93343,12.080152,10.325542,16.550812,18.733273,11.586863,19.14323,13.280721,15.510717,10.981245
89,9.927993,16.099372,18.352267,12.528292,13.382457,8.866775,19.130396,17.322831,8.760368,13.661281
90,9.799835,15.829079,10.208505,13.666637,17.264909,18.139386,18.993617,9.209842,13.958937,9.57147
91,9.971902,18.927008,15.712909,11.22957,18.829045,11.613466,19.19559,14.628935,7.478423,10.98365
92,9.950155,13.415491,17.041036,9.844857,17.456388,12.907817,19.26536,13.311974,8.803268,16.486733
93,9.9892,14.76054,17.039935,15.175295,18.810921,16.97273,19.244356,7.980467,8.805121,9.659976
94,10.029265,10.85659,15.773607,11.256265,16.204352,17.12436,19.419935,10.720839,17.047858,11.09367
95,10.091269,15.094969,15.996561,12.7931,19.151393,17.303421,19.486613,14.966316,8.915905,7.089403
96,10.011227,10.886597,17.247576,11.266378,19.119039,14.42687,19.524139,12.049942,10.193681,15.366968
97,9.941642,18.838921,10.353184,11.195118,18.811033,11.565166,19.187421,13.270646,14.142583,10.942034
98,9.952712,14.830333,17.103937,17.985228,18.880127,11.668586,19.297394,13.372964,8.897417,7.06421
99,9.894003,10.798502,15.692249,11.178402,18.881014,15.650243,19.319081,10.623711,11.581844,15.160418
